system_id,bulk_symbols,avg_metal_melting_point,metal_melting_point_std,metal_melting_point_range,avg_oxide_formation_enthalpy_per_O,reducibility_index,entropy_mixing_mass_weighted,min_oxide_formation_enthalpy,max_oxide_formation_enthalpy
73344,Ti8O14,1941.0,0.0,0.0,-472.0,472.0,2.079441541671836,-472.0,-472.0
73345,Ag6Bi6O18,889.5,345.5,691.0,-111.0,111.0,2.433089675537525,-191.0,-31.0
73347,Na8Sn4O12,415.6666666666667,63.168205785998246,134.0,-373.0,373.0,2.172002780431877,-414.0,-291.0
73348,Ti8O14,1941.0,0.0,0.0,-472.0,472.0,2.079441541671836,-472.0,-472.0
73349,Sr16Ga16O40,676.5,373.5,747.0,-477.5,477.5,3.4592529035441997,-592.0,-363.0
73351,Li12Cu4O12,680.0,391.44348251056624,904.0,-486.25,486.25,2.216243254832805,-596.0,-157.0
73353,Ag4O4,1235.0,0.0,0.0,-31.0,31.0,1.3862943611158907,-31.0,-31.0
73354,Sr1Zr1O3,1589.0,539.0,1078.0,-571.5,571.5,0.6929441225052384,-592.0,-551.0
73356,Sr1Sn1O3,777.5,272.5,545.0,-441.5,441.5,0.6817514527536114,-592.0,-291.0
73357,Cs4Sr4O6,676.0,374.0,748.0,-469.0,469.0,2.0582025562850657,-592.0,-346.0
73358,Li40Al8O32,533.8333333333334,178.51276020373322,479.0,-589.8333333333334,589.8333333333334,3.670198029238728,-596.0,-559.0
73359,Mn32O48,1519.0,0.0,0.0,-385.0,385.0,3.4657359027677264,-385.0,-385.0
73360,Cs1Cu3O2,1094.0,457.2614131981836,1056.0,-204.25,204.25,1.3244587814917848,-346.0,-157.0
73361,Cs12Fe4O10,679.25,653.416167155359,1509.0,-328.25,328.25,2.7225082281762,-346.0,-275.0
73363,Ca4Mo4O16,2005.5,890.5,1781.0,-441.5,441.5,1.9925213205184655,-635.0,-248.0
73364,Ti3Nb1O8,2143.25,350.30727583080545,809.0,-449.0,449.0,1.3370445154850976,-472.0,-380.0
73365,Pt2O2,2041.0,0.0,0.0,-67.0,67.0,0.6931471805579453,-67.0,-67.0
73367,Ag4Ru4O16,1921.0,686.0,1372.0,-92.0,92.0,2.078911852199189,-153.0,-31.0
73368,Zn1Bi38O60,547.8205128205128,23.551222729291723,149.0,-195.10256410256412,195.10256410256412,3.655274198906848,-351.0,-191.0
73369,Nb8Co4O24,2422.6666666666665,462.9192394167931,982.0,-332.6666666666667,332.6666666666667,2.4645290510376765,-380.0,-238.0
73371,K12Sb4O12,478.75,245.51820197288836,567.0,-335.5,335.5,2.618311046118216,-363.0,-253.0
73372,Cs4Tl4O4,439.5,137.5,275.0,-238.0,238.0,2.0568207484532555,-346.0,-130.0
73373,Cs16Fe8O20,805.0,711.3494218736668,1509.0,-322.3333333333333,322.3333333333333,3.1138178373806022,-346.0,-275.0
73374,Li12Si4O14,762.25,533.9046614331064,1233.0,-561.0,561.0,2.536108518754201,-596.0,-456.0
73377,Ba1Pt1O3,1520.5,520.5,1041.0,-310.5,310.5,0.6779790623393972,-554.0,-67.0
73378,Sc12O18,1814.0,0.0,0.0,-636.0,636.0,2.484906649776,-636.0,-636.0
73379,Li24Zr3O18,640.0,526.0874452027914,1674.0,-591.0,591.0,2.548696482991368,-596.0,-551.0
73380,Sr8Al24O44,962.25,50.66248612138966,117.0,-567.25,567.25,3.2993622981551374,-592.0,-559.0
73382,Mg24W8O48,1616.0,1200.3112096452319,2772.0,-521.75,521.75,2.9881120762107827,-602.0,-281.0
73383,Ca4Ti8O16,1665.6666666666667,389.3801341733922,826.0,-526.3333333333334,526.3333333333334,2.4815488462796855,-635.0,-472.0
73385,Zn12Cr8O28,1287.8,728.4782495037172,1487.0,-362.6,362.6,2.9896631744174513,-380.0,-351.0
73386,Ti8Cu6O24,1691.142857142857,288.5101773750444,583.0,-337.0,337.0,2.6290577743207466,-472.0,-157.0
73388,Cs12Tl4O12,370.75,119.07849302036031,275.0,-292.0,292.0,2.7529000768720513,-346.0,-130.0
73389,Al44Cd2O68,918.2608695652174,69.13264967739751,339.0,-545.9130434782609,545.9130434782609,3.7304111805631335,-559.0,-258.0
73390,Nb4Sb4O16,1827.0,923.0,1846.0,-316.5,316.5,2.070380652623012,-380.0,-253.0
73391,Cs1Ge1O3,756.5,454.5,909.0,-318.0,318.0,0.6495029685099362,-346.0,-290.0
73392,Ca2Pd6O8,1649.75,308.7380564491524,713.0,-222.5,222.5,2.0189363111589342,-635.0,-85.0
73393,Al20Co12O48,1246.125,404.24263676039914,835.0,-438.625,438.625,3.390085968334083,-559.0,-238.0
73394,Cd2Pt6O8,1679.25,626.5693796380414,1447.0,-114.75,114.75,2.0562771544285474,-258.0,-67.0
73395,V4Ge8O24,1535.0,458.2051942088828,972.0,-296.6666666666667,296.6666666666667,2.472153043033536,-310.0,-290.0
73397,Si4O8,1687.0,0.0,0.0,-456.0,456.0,1.3862943611158907,-456.0,-456.0
73398,Ca8Tl8O20,846.0,269.0,538.0,-382.5,382.5,2.525597833492293,-635.0,-130.0
73399,Rb1Ta1O3,1801.0,1489.0,2978.0,-374.0,374.0,0.6274741178402157,-409.0,-339.0
73400,Ba4Na8O8,580.6666666666666,296.513443577559,629.0,-460.6666666666667,460.6666666666667,2.123405064452782,-554.0,-414.0
73404,Cd4Ga8O16,400.0,137.17871555019022,291.0,-328.0,328.0,2.4574459741733503,-363.0,-258.0
73406,Li21Nb3O18,741.0,759.3306262755375,2296.0,-569.0,569.0,2.4100716978536716,-596.0,-380.0
73407,Cs12Ti4O14,711.75,709.7078184013475,1639.0,-377.5,377.5,2.7077375860001194,-472.0,-346.0
73409,Na4Ti12O26,1548.5,679.8299419707844,1570.0,-457.5,457.5,2.734616326856375,-472.0,-414.0
73410,Y8Hf4O20,2034.6666666666667,333.2829961992594,707.0,-614.3333333333334,614.3333333333334,2.4253538334679603,-635.0,-573.0
73411,Ba4Cu2O6,1119.3333333333333,168.76281844318936,358.0,-421.6666666666667,421.6666666666667,1.739208956606113,-554.0,-157.0
73412,Cr4Ag4O8,1707.5,472.5,945.0,-205.5,205.5,2.0170560677104805,-380.0,-31.0
73413,Rb12Co4O14,676.0,630.4664939550713,1456.0,-313.75,313.75,2.7612684851379052,-339.0,-238.0
73414,Cd2Pd6O8,1519.5,534.3376741349987,1234.0,-128.25,128.25,2.0791553209698614,-258.0,-85.0
73415,Li14Sn8O24,472.54545454545456,24.533330338962568,51.0,-485.09090909090907,485.09090909090907,2.4404128457931287,-596.0,-291.0
73417,Sr1Sn1O3,777.5,272.5,545.0,-441.5,441.5,0.6817514527536114,-592.0,-291.0
73418,Zn1Bi38O60,547.8205128205128,23.551222729291723,149.0,-195.10256410256412,195.10256410256412,3.655274198906848,-351.0,-191.0
73421,Sc8V8O16,1998.5,184.5,369.0,-473.0,473.0,2.7706392964522557,-636.0,-310.0
73422,Cr1Sb1O4,1542.0,638.0,1276.0,-316.5,316.5,0.6102251234950282,-380.0,-253.0
73423,Ni12O16,1728.0,0.0,0.0,-240.0,240.0,2.484906649776,-240.0,-240.0
73424,Cs8Li8O8,378.0,76.0,152.0,-471.0,471.0,2.276870011841626,-596.0,-346.0
73425,Cs8Sc8O16,1058.0,756.0,1512.0,-491.0,491.0,2.644779998192479,-636.0,-346.0
73427,Ti2Cu6O8,1503.75,252.44640520316386,583.0,-235.75,235.75,2.0726381498793223,-472.0,-157.0
73430,Cu8Se8O24,926.0,432.0,864.0,-164.5,164.5,2.766727551095607,-172.0,-157.0
73431,Cu8Ni16O32,1604.6666666666667,174.41967269268173,370.0,-212.33333333333334,212.33333333333334,3.1773405783630517,-240.0,-157.0
73432,Cs16Si4O16,579.0,554.0,1385.0,-368.0,368.0,2.9020664550953046,-456.0,-346.0
73433,Cs12Cr4O14,771.5,813.1978541535879,1878.0,-354.5,354.5,2.7157482721258743,-380.0,-346.0
73434,Nb2Fe2O8,2280.5,469.5,939.0,-327.5,327.5,1.3549276675458204,-380.0,-275.0
73435,Li12Si4O14,762.25,533.9046614331064,1233.0,-561.0,561.0,2.536108518754201,-596.0,-456.0
73436,Ca2Pd6O8,1649.75,308.7380564491524,713.0,-222.5,222.5,2.0189363111589342,-635.0,-85.0
73437,Ta4Bi4O16,1917.0,1373.0,2746.0,-300.0,300.0,2.0768556070331825,-409.0,-191.0
73438,Y6Bi6O18,1171.5,627.5,1255.0,-413.0,413.0,2.401310251902666,-635.0,-191.0
73439,K4Sb12O20,762.25,245.51820197288836,567.0,-280.5,280.5,2.696426836546098,-363.0,-253.0
73440,Cs8Fe2O6,603.8,603.6,1509.0,-331.8,331.8,2.2617495182224547,-346.0,-275.0
73442,Fe4Mo6O16,2462.0,531.5392741839496,1085.0,-258.8,258.8,2.270926238487559,-275.0,-248.0
73444,Al4V4O12,1558.0,625.0,1250.0,-434.5,434.5,2.031395292193781,-559.0,-310.0
73445,Mg2Zn1O3,846.3333333333334,108.42303978193729,230.0,-518.3333333333334,518.3333333333334,0.9778722417312014,-602.0,-351.0
73447,Cs4Se4O16,398.0,96.0,192.0,-259.0,259.0,2.046661700670863,-346.0,-172.0
73448,Ba2Ta12O32,2962.8571428571427,801.3330729962111,2290.0,-429.7142857142857,429.7142857142857,2.6349855804391136,-554.0,-409.0
73449,K8Si8O24,1012.0,675.0,1350.0,-409.5,409.5,2.7590949902844804,-456.0,-363.0
73450,Y2Fe4O8,1807.0,5.656854249492381,12.0,-395.0,395.0,1.7657679861606712,-635.0,-275.0
73451,Ba18Ni6O24,1182.0,315.23324697753566,728.0,-475.5,475.5,3.129558668771768,-554.0,-240.0
73452,Bi12Ru12O44,1575.5,1031.5,2063.0,-172.0,172.0,3.116201528151101,-191.0,-153.0
73453,Li8Ni4O12,878.6666666666666,600.5693594877744,1274.0,-477.3333333333333,477.3333333333333,2.006948922931528,-596.0,-240.0
73454,Al20Co12O48,1246.125,404.24263676039914,835.0,-438.625,438.625,3.390085968334083,-559.0,-238.0
73455,V8Re8O44,2821.0,638.0,1276.0,-243.5,243.5,2.599698365690624,-310.0,-177.0
73456,Sr1Sn1O3,777.5,272.5,545.0,-441.5,441.5,0.6817514527536114,-592.0,-291.0
73457,Ca4Ti6O16,1610.6,404.655705507781,826.0,-537.2,537.2,2.2989023269513273,-635.0,-472.0
73458,Y8Hf4O20,2034.6666666666667,333.2829961992594,707.0,-614.3333333333334,614.3333333333334,2.4253538334679603,-635.0,-573.0
73459,Ca4Rh4O12,1676.0,561.0,1122.0,-374.5,374.5,1.9795206613745875,-635.0,-114.0
73461,K1Ba1O3,668.5,331.5,663.0,-458.5,458.5,0.5289366559044885,-554.0,-363.0
73462,Si4O8,1687.0,0.0,0.0,-456.0,456.0,1.3862943611158907,-456.0,-456.0
73463,Si4O8,1687.0,0.0,0.0,-456.0,456.0,1.3862943611158907,-456.0,-456.0
73466,Sr16Ru12O40,1717.2857142857142,770.5151735384977,1557.0,-403.85714285714283,403.85714285714283,3.3296795438224622,-592.0,-153.0
73467,V4Cr8O16,2181.0,1.4142135623730951,3.0,-356.6666666666667,356.6666666666667,2.484860264349336,-380.0,-310.0
73468,Cs8Fe8O16,1056.5,754.5,1509.0,-310.5,310.5,2.6867568643115525,-346.0,-275.0
73470,Y4Ni8O16,1751.6666666666667,33.46972097616325,71.0,-371.6666666666667,371.6666666666667,2.464301613504562,-635.0,-240.0
73471,Be8Cr8O32,1870.0,310.0,620.0,-494.5,494.5,2.498172344139606,-609.0,-380.0
73472,Cs4Mo8O26,2031.3333333333333,1222.8233269319362,2594.0,-280.6666666666667,280.6666666666667,2.4723822340876644,-346.0,-248.0
73473,Cr20O48,2180.0,0.0,0.0,-380.0,380.0,2.9957322735339904,-380.0,-380.0
73474,Ti4Cr4O12,2060.5,119.5,239.0,-426.0,426.0,2.0785865254373985,-472.0,-380.0
73475,Cs4V6O16,1430.6,921.4980412350316,1881.0,-324.4,324.4,2.190576295889121,-346.0,-310.0
73476,Cs12Re4O20,1091.25,1367.0210998737364,3157.0,-303.75,303.75,2.760786157033458,-346.0,-177.0
73477,Li40Ga8O32,428.8333333333333,56.27437743374471,151.0,-557.1666666666666,557.1666666666666,3.250132269283985,-596.0,-363.0
73478,Na2Co6O12,1418.75,604.9187445434304,1397.0,-282.0,282.0,2.022329311565451,-414.0,-238.0
73479,Al4V4O12,1558.0,625.0,1250.0,-434.5,434.5,2.031395292193781,-559.0,-310.0
73480,Rb8Ru4O16,1077.0,1081.8733752154178,2295.0,-277.0,277.0,2.481674370393968,-339.0,-153.0
73481,Cs2W3O12,2337.8,1662.2237394526646,3393.0,-307.0,307.0,1.5974904991227987,-346.0,-281.0
73482,Re4Bi4O20,2001.5,1457.5,2915.0,-184.0,184.0,2.0777807134275985,-191.0,-177.0
73483,Mg2Ta8O24,2816.6,946.8,2367.0,-447.6,447.6,2.1776922044975278,-602.0,-409.0
73484,Li12Si4O14,762.25,533.9046614331064,1233.0,-561.0,561.0,2.536108518754201,-596.0,-456.0
73485,Cs4Ti24O48,1706.857142857143,573.5305269173756,1639.0,-454.0,454.0,3.2352998400747244,-472.0,-346.0
73486,Al20Bi12O54,787.125,188.32381520933563,389.0,-421.0,421.0,3.0423047014666835,-559.0,-191.0
73487,Cr4Si8O24,1851.3333333333333,232.40242874997858,493.0,-430.6666666666667,430.6666666666667,2.4386497435770824,-456.0,-380.0
73488,Lu8Hf6O24,2174.0,287.52043405643366,581.0,-603.2857142857143,603.2857142857143,2.6390086607077956,-626.0,-573.0
73489,Co18Cu6O32,1665.5,177.5352077758099,410.0,-217.75,217.75,3.1775080999123526,-238.0,-157.0
73490,Cs4Sr4O6,676.0,374.0,748.0,-469.0,469.0,2.0582025562850657,-592.0,-346.0
73491,Cs12Ga4O12,302.25,0.4330127018922193,1.0,-350.25,350.25,2.7420787321662687,-363.0,-346.0
73492,Sr10Ga12O28,642.5454545454545,371.95340950578094,747.0,-467.09090909090907,467.09090909090907,3.084523306454692,-592.0,-363.0
73493,Cs8Ga8O16,302.5,0.5,1.0,-354.5,354.5,2.723149543112654,-363.0,-346.0
73496,Cs12Co4O14,668.5,634.7966209739935,1466.0,-319.0,319.0,2.7274796959790315,-346.0,-238.0
73498,Li8Ni4O12,878.6666666666666,600.5693594877744,1274.0,-477.3333333333333,477.3333333333333,2.006948922931528,-596.0,-240.0
73499,Cs8Hf4O12,1036.6666666666667,1038.9755638234337,2204.0,-421.6666666666667,421.6666666666667,2.474692177132918,-573.0,-346.0
73502,Co15Ru3O24,1907.8333333333333,312.6768388537206,839.0,-223.83333333333334,223.83333333333334,2.8651909978801537,-238.0,-153.0
73503,K4Sn4O8,421.0,84.0,168.0,-327.0,327.0,1.9461516173716684,-363.0,-291.0
73505,Rb3Sc3O6,1063.0,751.0,1502.0,-487.5,487.5,1.7427104595931255,-636.0,-339.0
73506,Sc12O18,1814.0,0.0,0.0,-636.0,636.0,2.484906649776,-636.0,-636.0
73507,Cs12Al4O12,459.75,273.2310148939904,631.0,-399.25,399.25,2.6514461650543684,-559.0,-346.0
73509,Cs12Ga4O12,302.25,0.4330127018922193,1.0,-350.25,350.25,2.7420787321662687,-363.0,-346.0
73510,Ti2Cu6O8,1503.75,252.44640520316386,583.0,-235.75,235.75,2.0726381498793223,-472.0,-157.0
73512,Ba4Ru4O12,1803.5,803.5,1607.0,-353.5,353.5,2.0678297301979307,-554.0,-153.0
73514,Ca2Pd6O8,1649.75,308.7380564491524,713.0,-222.5,222.5,2.0189363111589342,-635.0,-85.0
73515,Cs12Y4O12,676.25,648.2200147326523,1497.0,-418.25,418.25,2.7595010665589275,-635.0,-346.0
73516,Rb8Cr8O28,1246.0,934.0,1868.0,-359.5,359.5,2.7426433305027365,-380.0,-339.0
73517,Y12Nb4O28,2036.75,411.79507949950056,951.0,-571.25,571.25,2.7724044993646144,-635.0,-380.0
73518,Ca4Se4O16,804.5,310.5,621.0,-403.5,403.5,2.0251047335804264,-635.0,-172.0
73519,Ca6Pt9O24,1670.6,453.6455003634446,926.0,-294.2,294.2,2.5162284618560435,-635.0,-67.0
73520,Nb4V4O16,2466.5,283.5,567.0,-345.0,345.0,2.0362648393975915,-380.0,-310.0
73521,Si4O8,1687.0,0.0,0.0,-456.0,456.0,1.3862943611158907,-456.0,-456.0
73522,Ni12O14,1728.0,0.0,0.0,-240.0,240.0,2.484906649776,-240.0,-240.0
73523,Cr2Sb2O8,1542.0,638.0,1276.0,-316.5,316.5,1.3033723040529732,-380.0,-253.0
73524,Na2Pd6O8,1463.75,630.8995066569636,1457.0,-167.25,167.25,1.9642267825709454,-414.0,-85.0
73525,Ti8Ni8O24,1834.5,106.5,213.0,-356.0,356.0,2.7674190002912202,-472.0,-240.0
73526,Ba4Cr4O16,1590.0,590.0,1180.0,-467.0,467.0,1.9741113019937582,-554.0,-380.0
73528,Ti3Nb1O8,2143.25,350.30727583080545,809.0,-449.0,449.0,1.3370445154850976,-472.0,-380.0
73529,Mn6Sn6O18,1012.0,507.0,1014.0,-338.0,338.0,2.4158667545254957,-385.0,-291.0
73530,Cs4Ti24O48,1706.857142857143,573.5305269173756,1639.0,-454.0,454.0,3.2352998400747244,-472.0,-346.0
73531,Sc8V8O16,1998.5,184.5,369.0,-473.0,473.0,2.7706392964522557,-636.0,-310.0
73534,Cr2Co4O12,1905.3333333333333,194.21866256590508,412.0,-285.3333333333333,285.3333333333333,1.7900674871498554,-380.0,-238.0
73535,Li1Cd1O3,524.0,70.0,140.0,-427.0,427.0,0.22186379523873015,-596.0,-258.0
73536,Tl16Pt16O56,1309.0,732.0,1464.0,-98.5,98.5,3.4654648657900244,-130.0,-67.0
73538,Cr2Sb2O8,1542.0,638.0,1276.0,-316.5,316.5,1.3033723040529732,-380.0,-253.0
73539,Li24Zr3O18,640.0,526.0874452027914,1674.0,-591.0,591.0,2.548696482991368,-596.0,-551.0
73540,Ti2Cu6O8,1503.75,252.44640520316386,583.0,-235.75,235.75,2.0726381498793223,-472.0,-157.0
73541,Ca2Pd6O8,1649.75,308.7380564491524,713.0,-222.5,222.5,2.0189363111589342,-635.0,-85.0
73542,Sr1Sn1O3,777.5,272.5,545.0,-441.5,441.5,0.6817514527536114,-592.0,-291.0
73543,Ca4Ni8O16,1523.6666666666667,288.97097124490244,613.0,-371.6666666666667,371.6666666666667,2.470268965483655,-635.0,-240.0
73544,Ba8Fe16O32,1540.6666666666667,382.3090663615267,811.0,-368.0,368.0,3.078167682760563,-554.0,-275.0
73545,Ni12O16,1728.0,0.0,0.0,-240.0,240.0,2.484906649776,-240.0,-240.0
73547,Ge6Sb4O18,1088.2,150.39867020688712,307.0,-275.2,275.2,2.26936934873318,-290.0,-253.0
73548,K4W4O14,2016.0,1679.0,3358.0,-322.0,322.0,1.8506035119771742,-363.0,-281.0
73549,Li14Co10O24,1001.5,647.8107362494079,1314.0,-446.8333333333333,446.8333333333333,2.7579779782709766,-596.0,-238.0
73550,Al44Cd2O68,918.2608695652174,69.13264967739751,339.0,-545.9130434782609,545.9130434782609,3.7304111805631335,-559.0,-258.0
73551,Rb4Re4O16,1885.5,1573.5,3147.0,-258.0,258.0,2.0090208027595455,-339.0,-177.0
73554,Rb8Sb16O44,706.6666666666666,279.07147630829076,592.0,-281.6666666666667,281.6666666666667,3.165353388486216,-339.0,-253.0
73555,Ta18V2O50,3179.3,332.1,1107.0,-399.1,399.1,2.9596196226281917,-409.0,-310.0
73557,Ca2V10O14,2005.0,398.02009999496255,1068.0,-364.1666666666667,364.1666666666667,2.481326173250882,-635.0,-310.0
73558,Ca6W2O12,1760.0,1117.1727708819258,2580.0,-546.5,546.5,1.798656598427975,-635.0,-281.0
73559,Cr1Sb1O4,1542.0,638.0,1276.0,-316.5,316.5,0.6102251234950282,-380.0,-253.0
73560,Nb4V4O16,2466.5,283.5,567.0,-345.0,345.0,2.0362648393975915,-380.0,-310.0
73561,Mn10Sn2O24,1350.0,377.89548819746443,1014.0,-369.3333333333333,369.3333333333333,2.4292739569643147,-385.0,-291.0
73562,Mg8Si8O24,1305.0,382.0,764.0,-529.0,529.0,2.7699822830205054,-602.0,-456.0
73563,Re4O8,3459.0,0.0,0.0,-177.0,177.0,1.3862943611158907,-177.0,-177.0
73564,Ca12Co8O28,1376.2,319.9033604074831,653.0,-476.2,476.2,2.9772880765215772,-635.0,-238.0
73566,Cs2O4,302.0,0.0,0.0,-346.0,346.0,0.6931471805579453,-346.0,-346.0
73567,Nb1Ag1O3,1992.5,757.5,1515.0,-205.5,205.5,0.6903671818745839,-380.0,-31.0
73569,Sr4Ir4O12,1884.5,834.5,1669.0,-364.5,364.5,2.0078588570613807,-592.0,-137.0
73570,Mg3O6,923.0,0.0,0.0,-602.0,602.0,1.09861228866511,-602.0,-602.0
73571,Cs4Li4O4,378.0,76.0,152.0,-471.0,471.0,1.5837228312896812,-596.0,-346.0
73572,Si4O8,1687.0,0.0,0.0,-456.0,456.0,1.3862943611158907,-456.0,-456.0
73573,Ag4O4,1235.0,0.0,0.0,-31.0,31.0,1.3862943611158907,-31.0,-31.0
73574,Cs12Fe4O12,679.25,653.416167155359,1509.0,-328.25,328.25,2.7225082281762,-346.0,-275.0
73575,Ba8Ga24O44,477.25,301.80985321887687,697.0,-410.75,410.75,3.414132329942337,-554.0,-363.0
73576,Cs8Fe2O6,603.8,603.6,1509.0,-331.8,331.8,2.2617495182224547,-346.0,-275.0
73577,Zn2Ni8O10,1521.0,414.0,1035.0,-262.2,262.2,2.30161351193731,-351.0,-240.0
73578,Na21Sb3O18,437.625,176.27318109967834,533.0,-393.875,393.875,2.8898982037046435,-414.0,-253.0
73579,Li12Mo4O14,1064.5,1057.4170180207996,2442.0,-509.0,509.0,2.05099610821074,-596.0,-248.0
73582,Cs8Ga8O16,302.5,0.5,1.0,-354.5,354.5,2.723149543112654,-363.0,-346.0
73583,Cs1Ir1O3,1510.5,1208.5,2417.0,-241.5,241.5,0.6764152432321402,-346.0,-137.0
73584,Cs6O3,302.0,0.0,0.0,-346.0,346.0,1.791759469222055,-346.0,-346.0
73585,Sb2Rh2O8,1570.5,666.5,1333.0,-183.5,183.5,1.382770545241318,-253.0,-114.0
73586,Li8Ce4O12,658.6666666666666,289.44237576569344,614.0,-579.0,579.0,1.7516413283033623,-596.0,-545.0
73587,Mg4Cu8O16,1213.0,205.0609665440988,435.0,-305.3333333333333,305.3333333333333,2.40872619025117,-602.0,-157.0
73588,Rb12Mn4O12,613.75,522.6463311839087,1207.0,-350.5,350.5,2.7570264708949477,-385.0,-339.0
73589,Be8Cr8O32,1870.0,310.0,620.0,-494.5,494.5,2.498172344139606,-609.0,-380.0
73590,Sc8V8O16,1998.5,184.5,369.0,-473.0,473.0,2.7706392964522557,-636.0,-310.0
73591,Re4O8,3459.0,0.0,0.0,-177.0,177.0,1.3862943611158907,-177.0,-177.0
73593,Nb2Fe2O8,2280.5,469.5,939.0,-327.5,327.5,1.3549276675458204,-380.0,-275.0
73594,Mg3Fe1O4,1145.0,384.51527928029077,888.0,-520.25,520.25,1.3064624423318836,-602.0,-275.0
73595,Cr4Fe28O48,1857.125,122.03527922285424,369.0,-288.125,288.125,3.465466839717929,-380.0,-275.0
73597,Cs8Ti16O36,1394.6666666666667,772.6320095765009,1639.0,-430.0,430.0,3.0495345732264587,-472.0,-346.0
73598,Co6Ni2O16,1758.0,17.320508075688775,40.0,-238.5,238.5,2.0794399826330308,-240.0,-238.0
73599,K12Sb4O12,478.75,245.51820197288836,567.0,-335.5,335.5,2.618311046118216,-363.0,-253.0
73600,Cs8Re4O16,1354.3333333333333,1488.2240721372873,3157.0,-289.6666666666667,289.6666666666667,2.471462787870008,-346.0,-177.0
73601,Ti8O14,1941.0,0.0,0.0,-472.0,472.0,2.079441541671836,-472.0,-472.0
73602,Be1V1O3,1871.5,311.5,623.0,-459.5,459.5,0.4232555168736066,-609.0,-310.0
73603,Tl6Sb6O18,740.5,163.5,327.0,-191.5,191.5,2.452467095832974,-253.0,-130.0
73605,Nb4Co8O18,2095.3333333333335,462.91923941679306,982.0,-285.3333333333333,285.3333333333333,2.460028658021167,-380.0,-238.0
73608,Nb8Co4O24,2422.6666666666665,462.9192394167931,982.0,-332.6666666666667,332.6666666666667,2.4645290510376765,-380.0,-238.0
73609,Li1Cd1O3,524.0,70.0,140.0,-427.0,427.0,0.22186379523873015,-596.0,-258.0
73610,Co2O4,1768.0,0.0,0.0,-238.0,238.0,0.6931471805579453,-238.0,-238.0
73611,Cr1Sb1O4,1542.0,638.0,1276.0,-316.5,316.5,0.6102251234950282,-380.0,-253.0
73612,Sn2Sb2O8,704.5,199.5,399.0,-272.0,272.0,1.3862139234386697,-291.0,-253.0
73613,Mg2Ag4O8,1131.0,147.07821048680188,312.0,-221.33333333333334,221.33333333333334,1.6439368194903559,-602.0,-31.0
73616,Cs4Mo8O26,2031.3333333333333,1222.8233269319362,2594.0,-280.6666666666667,280.6666666666667,2.4723822340876644,-346.0,-248.0
73618,Ca4Ni8O16,1523.6666666666667,288.97097124490244,613.0,-371.6666666666667,371.6666666666667,2.470268965483655,-635.0,-240.0
73621,Sc12O18,1814.0,0.0,0.0,-636.0,636.0,2.484906649776,-636.0,-636.0
73625,Y6Bi6O18,1171.5,627.5,1255.0,-413.0,413.0,2.401310251902666,-635.0,-191.0
73626,Y8Ti4O20,1846.3333333333333,66.9394419523265,142.0,-580.6666666666666,580.6666666666666,2.4491521080180823,-635.0,-472.0
73627,Co9Bi3O24,1462.0,530.0075471160765,1224.0,-226.25,226.25,2.2917601224790722,-238.0,-191.0
73629,Ta8Nb12O48,2966.0,264.5448922205832,540.0,-391.6,391.6,2.9405432597510512,-409.0,-380.0
73631,Sr4Ir4O12,1884.5,834.5,1669.0,-364.5,364.5,2.0078588570613807,-592.0,-137.0
73632,Al16Cd4O28,865.2,135.60000000000002,339.0,-498.8,498.8,2.7582821838388814,-559.0,-258.0
73633,Cr1Sb1O4,1542.0,638.0,1276.0,-316.5,316.5,0.6102251234950282,-380.0,-253.0
73634,Nb2Fe2O8,2280.5,469.5,939.0,-327.5,327.5,1.3549276675458204,-380.0,-275.0
73636,Rb8Sb16O44,706.6666666666666,279.07147630829076,592.0,-281.6666666666667,281.6666666666667,3.165353388486216,-339.0,-253.0
73640,Li8Ce4O12,658.6666666666666,289.44237576569344,614.0,-579.0,579.0,1.7516413283033623,-596.0,-545.0
73641,Be1Cu1O3,1459.0,101.0,202.0,-383.0,383.0,0.37521848099620286,-609.0,-157.0
73642,Ca4Ni6O16,1482.8,300.30744246521766,613.0,-398.0,398.0,2.286261161372157,-635.0,-240.0
73643,Co8Ru4O16,2047.6666666666667,395.50839294367563,839.0,-209.66666666666666,209.66666666666666,2.4496574362791317,-238.0,-153.0
73644,Y8Si8O28,1743.0,56.0,112.0,-545.5,545.5,2.6305994900605487,-635.0,-456.0
73647,Fe8Ge8O24,1511.0,300.0,600.0,-282.5,282.5,2.764029827869405,-290.0,-275.0
73650,Al19Cr1O30,995.35,271.77734912976103,1247.0,-550.05,550.05,2.9806359004379073,-559.0,-380.0
73651,Cs2O4,302.0,0.0,0.0,-346.0,346.0,0.6931471805579453,-346.0,-346.0
73652,Li20Ga4O8,428.8333333333333,56.274377433744704,151.0,-557.1666666666666,557.1666666666666,2.556985088748039,-596.0,-363.0
73653,Co4Si4O16,1727.5,40.5,81.0,-347.0,347.0,2.0152246016810436,-456.0,-238.0
73654,Cs6O3,302.0,0.0,0.0,-346.0,346.0,1.791759469222055,-346.0,-346.0
73655,Cs16Zr4O16,667.2,730.4,1826.0,-387.0,387.0,2.9860707846445678,-551.0,-346.0
73656,Nb10Pt6O2,2484.125,343.2431490576323,709.0,-262.625,262.625,2.7043246232316025,-380.0,-67.0
73657,Na2O4,371.0,0.0,0.0,-414.0,414.0,0.6931471805579453,-414.0,-414.0
