system_id,bulk_symbols,has_transition_metal,has_noble_metal,has_rare_earth,fraction_transition_metal,d_band_filling,metal_diversity,metal_electronegativity_spread,weighted_electron_affinity
41191,Na2Nb2O4,1,0,0,0.25,0.4,2,0.67,69.44999999999999
41194,Y2Co2O6,1,0,1,0.4,0.39999999999999997,2,0.6599999999999999,46.650000000000006
41195,Li8O4,0,0,0,0.0,0.0,1,0.0,59.6
41196,Al1Bi1O3,0,0,0,0.0,0.0,2,0.4099999999999999,66.9
41197,Zn4O4,1,0,0,0.5,1.0,1,0.0,0.0
41198,Ag1Ir1O4,1,1,0,0.3333333333333333,0.85,2,0.27000000000000024,138.3
41199,Li4Pt2O4,1,1,0,0.2,0.9,2,1.2999999999999998,108.16666666666667
41200,Cu3Rh3O6,1,1,0,0.5,0.8999999999999999,2,0.3799999999999999,114.05000000000001
41205,Cr1Pt1O4,1,1,0,0.3333333333333333,0.7,2,0.6199999999999999,134.8
41206,Co1As1O4,1,0,0,0.16666666666666666,0.7,2,0.30000000000000027,70.95
41207,Ca3Cd1O4,1,0,0,0.125,1.0,2,0.69,1.7999999999999998
41208,Sc4O4,1,0,1,0.5,0.1,1,0.0,18.1
41209,Li4O4,0,0,0,0.0,0.0,1,0.0,59.6
41210,Si1Pd1O3,1,1,0,0.2,1.0,2,0.30000000000000027,93.9
41216,Ba4Os2O8,1,1,0,0.14285714285714285,0.6,2,1.31,44.633333333333326
41217,Mg3Zn1O4,1,0,0,0.125,1.0,2,0.33999999999999986,0.0
41218,Cd1Rh1O3,1,1,0,0.4,0.9,2,0.5899999999999999,54.85
41219,K1Zr1O3,1,0,0,0.2,0.2,2,0.5100000000000001,44.75
41221,Li3Rh3O6,1,1,0,0.25,0.8000000000000002,2,1.2999999999999998,84.64999999999999
41224,Zr2Si2O8,1,0,0,0.16666666666666666,0.2,2,0.5699999999999998,87.6
41226,Ti1Ge1O4,1,0,0,0.16666666666666666,0.2,2,0.46999999999999975,63.3
41227,Co1Rh1O4,1,1,0,0.3333333333333333,0.75,2,0.3999999999999999,86.7
41229,Mo1W2O8,1,0,0,0.2727272727272727,0.43333333333333335,2,0.19999999999999973,76.36666666666666
41230,Cu1Sn1O4,1,0,0,0.16666666666666666,1.0,2,0.06000000000000005,112.85
41231,Be4O4,0,0,0,0.0,0.0,1,0.0,0.0
41232,Mg2W2O8,1,0,0,0.16666666666666666,0.4,2,1.0499999999999998,39.3
41233,Rb1Ag1O2,1,1,0,0.25,1.0,2,1.1099999999999999,86.25
41234,Mg2Al1O6,0,0,0,0.0,0.0,2,0.30000000000000004,14.166666666666666
41236,Ba1Zn1O3,1,0,0,0.2,1.0,2,0.7599999999999999,6.95
41237,Ba1Sc1O3,1,0,1,0.2,0.1,2,0.4700000000000001,16.0
41238,Mn2W2O8,1,0,0,0.3333333333333333,0.44999999999999996,2,0.8099999999999998,39.3
41239,Ti1Ir1O4,1,1,0,0.3333333333333333,0.44999999999999996,2,0.6600000000000001,79.3
41240,Ti1Cu3O4,1,0,0,0.5,0.8,2,0.3599999999999999,90.7
41242,Rb1Os1O3,1,1,0,0.2,0.6,2,1.3800000000000003,76.5
41243,Lu2Ta2O8,1,0,1,0.16666666666666666,0.3,2,0.22999999999999998,40.5
41245,Al1Bi1O3,0,0,0,0.0,0.0,2,0.4099999999999999,66.9
41246,Ag2Bi2O4,1,1,0,0.25,1.0,2,0.09000000000000008,108.45
41248,Ba1Cd1O3,1,0,0,0.2,1.0,2,0.7999999999999999,6.95
41249,Sn1Au1O4,1,1,0,0.16666666666666666,1.0,2,0.5800000000000001,165.05
41250,Ba1Sn1O3,0,0,0,0.0,0.0,2,1.0699999999999998,60.6
41251,Cu1Ag1O2,1,1,0,0.5,1.0,2,0.030000000000000027,122.0
41252,Sr4Ti2O8,1,0,0,0.14285714285714285,0.2,2,0.5900000000000001,5.866666666666667
41253,Tl4V2O7,1,0,0,0.15384615384615385,0.3,2,0.009999999999999787,29.766666666666666
41254,K4Pd2O4,1,1,0,0.2,1.0,2,1.3800000000000003,50.166666666666664
41257,Ca8Sb4O2,0,0,0,0.0,0.0,2,1.0499999999999998,36.0
41258,Cu2Pt2O4,1,1,0,0.5,0.95,2,0.3799999999999999,161.85000000000002
41260,Co1W2O8,1,0,0,0.2727272727272727,0.5,2,0.48,73.63333333333334
41261,Cd2Cu4O6,1,0,0,0.5,1.0,2,0.20999999999999996,78.93333333333334
41262,Tl2Cu2O4,1,0,0,0.25,1.0,2,0.2799999999999998,68.80000000000001
41266,Rb2Hf2O5,1,0,0,0.2222222222222222,0.2,2,0.4800000000000001,23.45
41267,Ag1Sn1O4,1,1,0,0.16666666666666666,1.0,2,0.030000000000000027,116.44999999999999
41269,Ba4Os2O8,1,1,0,0.14285714285714285,0.6,2,1.31,44.633333333333326
41270,Pt2Rh2O5,1,1,0,0.4444444444444444,0.8500000000000001,2,0.0,157.50000000000003
41274,Pd2O2,1,1,0,0.5,1.0,1,0.0,53.7
41276,Ba1Pd1O3,1,1,0,0.2,1.0,2,1.31,33.800000000000004
41277,Mg3Cu1O4,1,0,0,0.125,1.0,2,0.5899999999999999,29.6
41278,Sb1Au1O3,1,1,0,0.2,1.0,2,0.4900000000000002,163.0
41279,Ta12O2,1,0,0,0.8571428571428571,0.29999999999999993,1,0.0,31.0
41280,Ca4Sn2O8,0,0,0,0.0,0.0,2,0.96,37.36666666666667
41281,Pt2Rh2O5,1,1,0,0.4444444444444444,0.8500000000000001,2,0.0,157.50000000000003
41283,Cr1Ir1O4,1,1,0,0.3333333333333333,0.6,2,0.5400000000000003,107.65
41284,Ba2Pd2O10,1,1,0,0.14285714285714285,1.0,2,1.31,33.8
41285,Sc2Au2O4,1,1,1,0.5,0.55,2,1.18,120.45
41286,Mg2Al1O6,0,0,0,0.0,0.0,2,0.30000000000000004,14.166666666666666
41287,K1Sc1O3,1,0,1,0.2,0.1,2,0.5400000000000001,33.25
41288,Cd2Hg2O4,1,0,0,0.5,1.0,2,0.31000000000000005,0.0
41289,Ni6O8,1,0,0,0.42857142857142855,0.7999999999999999,1,0.0,112.0
41290,Ir1Au1O4,1,1,0,0.3333333333333333,0.85,2,0.33999999999999986,186.9
41291,Ca1Cd1O2,1,0,0,0.25,1.0,2,0.69,1.2
41292,K1Au1O2,1,1,0,0.25,1.0,2,1.7200000000000002,135.6
41294,Lu2Ga2O6,0,0,1,0.0,0.0,2,0.54,45.5
41295,Ag2Hg2O4,1,1,0,0.5,1.0,2,0.07000000000000006,62.8
41296,Ca1Hf1O3,1,0,0,0.2,0.2,2,0.30000000000000004,1.2
41297,Ba2Pd2O5,1,1,0,0.2222222222222222,1.0,2,1.31,33.8
41298,Os2O4,1,1,0,0.3333333333333333,0.6,1,0.0,106.1
41299,Cd1Ir1O3,1,1,0,0.4,0.85,2,0.5100000000000002,75.5
41300,Cr2Pd2O4,1,1,0,0.5,0.75,2,0.5400000000000003,59.0
41301,Zr2Si2O2,1,0,0,0.3333333333333333,0.2,2,0.5699999999999998,87.6
41302,Mg3Co1O4,1,0,0,0.125,0.7,2,0.5699999999999998,15.925
41304,Rb4Hg2O4,1,0,0,0.2,1.0,2,1.1800000000000002,31.266666666666666
41305,Ta4O10,1,0,0,0.2857142857142857,0.3,1,0.0,31.0
41307,Sr2Zr2O6,1,0,0,0.2,0.2,2,0.3800000000000001,23.05
41309,Ca2Pt4O8,1,1,0,0.2857142857142857,0.9,2,1.2799999999999998,137.66666666666666
41310,Mn6O8,1,0,0,0.42857142857142855,0.5,1,0.0,0.0
41311,K1Lu1O3,0,0,1,0.0,0.0,2,0.45000000000000007,49.2
41312,K1Sc1O3,1,0,1,0.2,0.1,2,0.5400000000000001,33.25
41313,Sr4O8,0,0,0,0.0,0.0,1,0.0,5.0
41314,Li2Fe2O4,1,0,0,0.25,0.6,2,0.8500000000000001,37.65
41315,K1Au1O2,1,1,0,0.25,1.0,2,1.7200000000000002,135.6
41316,Cu1Ag1O2,1,1,0,0.5,1.0,2,0.030000000000000027,122.0
41317,Ga1Ir1O4,1,1,0,0.16666666666666666,0.7,2,0.3900000000000001,96.0
41318,Nb2Cr2O8,1,0,0,0.3333333333333333,0.45,2,0.05999999999999983,75.2
41319,Ba3Sn1O1,0,0,0,0.0,0.0,2,1.0699999999999998,37.25
41321,Rb1Mo1O3,1,0,0,0.2,0.5,2,1.3400000000000003,59.400000000000006
41322,K1Os1O3,1,1,0,0.2,0.6,2,1.3800000000000003,77.25
41323,Hf2O4,1,0,0,0.3333333333333333,0.2,1,0.0,0.0
41325,Ce1Ti1O3,1,0,1,0.2,0.2,2,0.41999999999999993,28.8
41328,Rb1Cr4O8,1,0,0,0.3076923076923077,0.5,2,0.84,60.82000000000001
41330,Ta1Cr1O4,1,0,0,0.3333333333333333,0.4,2,0.15999999999999992,47.65
41332,Pd1Pt1O4,1,1,0,0.3333333333333333,0.95,2,0.07999999999999963,129.5
41333,Ag2Au2O4,1,1,0,0.5,1.0,2,0.6100000000000001,174.2
41334,Al2Sb2O8,0,0,0,0.0,0.0,2,0.4399999999999997,72.85
41335,K1Ta1O3,1,0,0,0.2,0.3,2,0.68,39.7
41337,Ba1Sc1O3,1,0,1,0.2,0.1,2,0.4700000000000001,16.0
41339,Cd2Hg2O4,1,0,0,0.5,1.0,2,0.31000000000000005,0.0
41340,Ba4O4,0,0,0,0.0,0.0,1,0.0,13.9
41341,Pd2O2,1,1,0,0.5,1.0,1,0.0,53.7
41342,Ni2Hg2O4,1,0,0,0.5,0.9,2,0.09000000000000008,56.0
41344,K1Au1O2,1,1,0,0.25,1.0,2,1.7200000000000002,135.6
41345,Sr3Mg1O4,0,0,0,0.0,0.0,2,0.3600000000000001,3.75
41346,Rb1Pt1O3,1,1,0,0.2,0.9,2,1.46,126.10000000000001
41350,Ba1Al1O3,0,0,0,0.0,0.0,2,0.7200000000000001,28.2
41351,Mg4O8,0,0,0,0.0,0.0,1,0.0,0.0
41352,Zn1W4O9,1,0,0,0.35714285714285715,0.5199999999999999,2,0.71,62.879999999999995
41354,Al2Cu2O4,1,0,0,0.25,1.0,2,0.2899999999999998,80.45
41355,Pt2Rh2O5,1,1,0,0.4444444444444444,0.8500000000000001,2,0.0,157.50000000000003
41356,Ba1Au1O2,1,1,0,0.25,1.0,2,1.65,118.35000000000001
41358,Zr1Hg1O3,1,0,0,0.4,0.6,2,0.6699999999999999,20.55
41359,Cu2Ag4O4,1,1,0,0.6,1.0,2,0.030000000000000027,123.2
41360,Li2O4,0,0,0,0.0,0.0,1,0.0,59.6
41362,Cd4Sn2O8,1,0,0,0.2857142857142857,1.0,2,0.27,35.766666666666666
41363,Mn1Pd1O4,1,1,0,0.3333333333333333,0.75,2,0.6500000000000001,26.85
41364,Ni6O8,1,0,0,0.42857142857142855,0.7999999999999999,1,0.0,112.0
41366,Li2Ag2O4,1,1,0,0.25,1.0,2,0.95,92.6
41367,Pd2O2,1,1,0,0.5,1.0,1,0.0,53.7
41368,Sr3Ca1O4,0,0,0,0.0,0.0,2,0.050000000000000044,4.35
41371,Li2Ag2O4,1,1,0,0.25,1.0,2,0.95,92.6
41372,Hg1Sb2O6,1,0,0,0.1111111111111111,1.0,2,0.04999999999999982,68.8
41374,Y2Ag2O4,1,1,1,0.5,0.55,2,0.71,77.6
41377,Nb2Cr2O8,1,0,0,0.3333333333333333,0.45,2,0.05999999999999983,75.2
41378,Ba1Au1O3,1,1,0,0.2,1.0,2,1.65,118.35000000000001
41379,Ba4Ir2O8,1,1,0,0.14285714285714285,0.7,2,1.31,59.6
41380,W2O6,1,0,0,0.25,0.4,1,0.0,78.6
41381,Cu2Ni2O4,1,0,0,0.5,0.8999999999999999,2,0.010000000000000009,115.2
41384,Be1Cd1O3,1,0,0,0.2,1.0,2,0.11999999999999988,0.0
41385,Rb8O4,0,0,0,0.0,0.0,1,0.0,46.9
41386,Cd2Ag2O4,1,1,0,0.5,1.0,2,0.24,62.8
41387,Ti1Mo1O4,1,0,0,0.3333333333333333,0.35,2,0.6200000000000001,39.75
41388,K8O4,0,0,0,0.0,0.0,1,0.0,48.4
41389,Ca3Sn1O1,0,0,0,0.0,0.0,2,0.96,28.625
41390,Y2Au2O4,1,1,1,0.5,0.55,2,1.32,126.2
41392,Mo1Au1O4,1,1,0,0.3333333333333333,0.75,2,0.3799999999999999,147.35000000000002
41393,Ca1Ag1O2,1,1,0,0.25,1.0,2,0.9299999999999999,64.0
41394,Pd2O4,1,1,0,0.3333333333333333,1.0,1,0.0,53.7
41395,Al1Bi1O3,0,0,0,0.0,0.0,2,0.4099999999999999,66.9
41400,Mg2Al1O6,0,0,0,0.0,0.0,2,0.30000000000000004,14.166666666666666
41402,Ca1Zr1O3,1,0,0,0.2,0.2,2,0.33000000000000007,21.75
41403,Bi1Au1O4,1,1,0,0.16666666666666666,1.0,2,0.52,157.05
41404,Mo1Au1O4,1,1,0,0.3333333333333333,0.75,2,0.3799999999999999,147.35000000000002
41406,Zr2Ti4O2,1,0,0,0.75,0.19999999999999998,2,0.20999999999999996,18.766666666666662
41407,Ge1Sb1O4,0,0,0,0.0,0.0,2,0.040000000000000036,111.1
41408,Sn4O8,0,0,0,0.0,0.0,1,0.0,107.3
41410,Rb1Ca1O3,0,0,0,0.0,0.0,2,0.18000000000000005,24.65
41411,Ga1Te1O4,0,0,0,0.0,0.0,2,0.29000000000000004,115.6
41412,Na4Be4O6,0,0,0,0.0,0.0,2,0.64,26.4
41413,K8O4,0,0,0,0.0,0.0,1,0.0,48.4
41414,Bi1W2O8,1,0,0,0.18181818181818182,0.4,2,0.33999999999999986,82.83333333333333
41415,Ag2Hg2O4,1,1,0,0.5,1.0,2,0.07000000000000006,62.8
41416,Na4Zn4O6,1,0,0,0.2857142857142857,1.0,2,0.7199999999999999,26.4
41417,Ta2O5,1,0,0,0.2857142857142857,0.3,1,0.0,31.0
41419,Pd1Pt1O4,1,1,0,0.3333333333333333,0.95,2,0.07999999999999963,129.5
41421,Ta4O10,1,0,0,0.2857142857142857,0.3,1,0.0,31.0
41422,Sr3Ca1O4,0,0,0,0.0,0.0,2,0.050000000000000044,4.35
41424,Li1Tl1O2,0,0,0,0.0,0.0,2,0.6400000000000001,39.4
41425,Ru4O8,1,1,0,0.3333333333333333,0.7,1,0.0,101.3
41426,Li2Ag2O4,1,1,0,0.25,1.0,2,0.95,92.6
41427,Ti1Ge1O4,1,0,0,0.16666666666666666,0.2,2,0.46999999999999975,63.3
41428,Sc1Sn1O3,1,0,1,0.2,0.1,2,0.5999999999999999,62.7
41429,Rb1Bi1O3,0,0,0,0.0,0.0,2,1.2000000000000002,69.1
41430,Pd4O2,1,1,0,0.6666666666666666,1.0,1,0.0,53.7
41431,Ag4Pd2O4,1,1,0,0.6,1.0,2,0.27000000000000024,101.63333333333334
41432,Ni6O8,1,0,0,0.42857142857142855,0.7999999999999999,1,0.0,112.0
41433,Sb1Rh1O4,1,1,0,0.16666666666666666,0.8,2,0.22999999999999998,106.45
41434,Mg4O8,0,0,0,0.0,0.0,1,0.0,0.0
41438,Ba1Sn1O3,0,0,0,0.0,0.0,2,1.0699999999999998,60.6
41439,Ti1Cd1O3,1,0,0,0.4,0.6,2,0.1499999999999999,3.8
41441,Bi1Ru1O4,1,1,0,0.16666666666666666,0.7,2,0.18000000000000016,96.3
41442,Rb4Tl4O4,0,0,0,0.0,0.0,2,0.8000000000000002,33.05
41443,Ba1Zr1O3,1,0,0,0.2,0.2,2,0.44000000000000006,27.5
41444,Ge1Sb1O4,0,0,0,0.0,0.0,2,0.040000000000000036,111.1
41446,Zr2Si2O2,1,0,0,0.3333333333333333,0.2,2,0.5699999999999998,87.6
41449,Sr4Zr2O8,1,0,0,0.14285714285714285,0.2,2,0.3800000000000001,17.033333333333335
41450,Rb6O3,0,0,0,0.0,0.0,1,0.0,46.9
41453,Ba1Rh1O3,1,1,0,0.2,0.8,2,1.3899999999999997,61.800000000000004
41454,Sr1Ag1O3,1,1,0,0.2,1.0,2,0.98,65.3
41455,Cd2Hg2O4,1,0,0,0.5,1.0,2,0.31000000000000005,0.0
41456,Cu2Pd2O4,1,1,0,0.5,1.0,2,0.30000000000000027,86.05
41458,Hg1Rh1O3,1,1,0,0.4,0.9,2,0.2799999999999998,54.85
41459,Tl1Bi1O4,0,0,0,0.0,0.0,2,0.3999999999999999,55.25
41460,Ru1W1O4,1,1,0,0.3333333333333333,0.55,2,0.1599999999999997,89.94999999999999
41461,Ag2Au2O4,1,1,0,0.5,1.0,2,0.6100000000000001,174.2
41462,Ba1Zr1O3,1,0,0,0.2,0.2,2,0.44000000000000006,27.5
41463,Na2Nb2O4,1,0,0,0.25,0.4,2,0.67,69.44999999999999
41468,Ba1Ag1O2,1,1,0,0.25,1.0,2,1.04,69.75
41469,Tl1Pd1O4,1,1,0,0.16666666666666666,1.0,2,0.5800000000000001,36.45
41470,Sr8Sb4O2,0,0,0,0.0,0.0,2,1.0999999999999999,37.73333333333333
41473,Cu1Pt1O4,1,1,0,0.3333333333333333,0.95,2,0.3799999999999999,161.85000000000002
41477,Cr1Sb1O4,1,0,0,0.16666666666666666,0.5,2,0.3899999999999999,83.75
41478,Mn1Co1O4,1,0,0,0.3333333333333333,0.6,2,0.32999999999999985,31.85
41479,Ru1W1O4,1,1,0,0.3333333333333333,0.55,2,0.1599999999999997,89.94999999999999
41481,Cd2Ag2O4,1,1,0,0.5,1.0,2,0.24,62.8
41482,Li4Hf2O6,1,0,0,0.16666666666666666,0.2,2,0.32000000000000006,39.733333333333334
41483,Cr2Pt2O4,1,1,0,0.5,0.7,2,0.6199999999999999,134.8
41484,Ba2Pd2O5,1,1,0,0.2222222222222222,1.0,2,1.31,33.8
41485,Ca4Hf2O8,1,0,0,0.14285714285714285,0.2,2,0.30000000000000004,1.5999999999999999
41488,K4Pd2O4,1,1,0,0.2,1.0,2,1.3800000000000003,50.166666666666664
41491,K4Tl4O4,0,0,0,0.0,0.0,2,0.8000000000000002,33.8
41492,Sr4Mo2O8,1,0,0,0.14285714285714285,0.5,2,1.2100000000000002,27.3
41493,Rb1Re1O3,1,0,0,0.2,0.5,2,1.08,30.7
41494,Ga2Pt2O4,1,1,0,0.25,0.9,2,0.46999999999999975,123.15
41495,Ti1Ir1O4,1,1,0,0.3333333333333333,0.44999999999999996,2,0.6600000000000001,79.3
41497,Pd4O2,1,1,0,0.6666666666666666,1.0,1,0.0,53.7
41498,K4Ni2O4,1,0,0,0.2,0.8,2,1.0899999999999999,69.60000000000001
41499,Cd1Ir1O3,1,1,0,0.4,0.85,2,0.5100000000000002,75.5
41500,Ga1As1O4,0,0,0,0.0,0.0,2,0.3700000000000001,59.6
41501,Co2W2O8,1,0,0,0.3333333333333333,0.5499999999999999,2,0.48,71.15
41503,Fe1Ir1O4,1,1,0,0.3333333333333333,0.6499999999999999,2,0.3700000000000001,83.35
41508,Cr1Ir1O4,1,1,0,0.3333333333333333,0.6,2,0.5400000000000003,107.65
41509,Cd2Hg2O4,1,0,0,0.5,1.0,2,0.31000000000000005,0.0
41514,Ce3Al1O1,0,0,1,0.0,0.0,2,0.49,48.125
41517,Ir2Ru2O5,1,1,0,0.4444444444444444,0.7,2,0.0,126.15
41519,Co1W1O4,1,0,0,0.3333333333333333,0.55,2,0.48,71.15
41520,Ba1Ni1O3,1,0,0,0.2,0.8,2,1.02,62.95
41524,Bi4Se2O4,0,0,0,0.0,0.0,2,0.5299999999999998,125.86666666666667
41525,As1Pt1O4,1,1,0,0.16666666666666666,0.9,2,0.09999999999999964,141.75
41526,Pd2O2,1,1,0,0.5,1.0,1,0.0,53.7
41528,As1Pd1O4,1,1,0,0.16666666666666666,1.0,2,0.020000000000000018,65.95
41531,Rh2O4,1,1,0,0.3333333333333333,0.8,1,0.0,109.7
41533,Ta1Tl1O3,1,0,0,0.2,0.3,2,0.1200000000000001,25.1
41534,Rb1Ru1O3,1,1,0,0.2,0.7,2,1.3800000000000003,74.1
41538,Na4Zn4O6,1,0,0,0.2857142857142857,1.0,2,0.7199999999999999,26.4
41539,Tl2O3,0,0,0,0.0,0.0,1,0.0,19.2
41540,Sr4Mn2O8,1,0,0,0.14285714285714285,0.5,2,0.6000000000000001,3.3333333333333335
41541,W2O6,1,0,0,0.25,0.4,1,0.0,78.6
41543,Ag4Pd2O4,1,1,0,0.6,1.0,2,0.27000000000000024,101.63333333333334
41544,Li4Hg2O4,1,0,0,0.2,1.0,2,1.02,39.733333333333334
41545,Li1Tl1O2,0,0,0,0.0,0.0,2,0.6400000000000001,39.4
41548,Mg3Bi1O4,0,0,0,0.0,0.0,2,0.71,22.825
41549,Ba2Pd2O10,1,1,0,0.14285714285714285,1.0,2,1.31,33.8
41550,Ge1Au1O4,1,1,0,0.16666666666666666,1.0,2,0.5300000000000002,170.9
41551,V2Si2O7,1,0,0,0.18181818181818182,0.3,2,0.27,92.5
41553,Ta12O2,1,0,0,0.8571428571428571,0.29999999999999993,1,0.0,31.0
41554,Cu2Pd2O4,1,1,0,0.5,1.0,2,0.30000000000000027,86.05
41555,Rb2Bi2O5,0,0,0,0.0,0.0,2,1.2000000000000002,69.1
41556,Mn1Pd1O4,1,1,0,0.3333333333333333,0.75,2,0.6500000000000001,26.85
41557,Sn1Sb1O4,0,0,0,0.0,0.0,2,0.08999999999999986,105.25
41558,K1Y1O3,1,0,1,0.2,0.1,2,0.4,39.0
41559,Cr2Pt2O4,1,1,0,0.5,0.7,2,0.6199999999999999,134.8
41560,Ba2Pd2O10,1,1,0,0.14285714285714285,1.0,2,1.31,33.8
41561,Bi2Au2O4,1,1,0,0.25,1.0,2,0.52,157.05
41562,Li1Mg3O4,0,0,0,0.0,0.0,2,0.33000000000000007,14.9
41564,Pt1O2,1,1,0,0.3333333333333333,0.9,1,0.0,205.3
41565,Ni1Rh1O4,1,1,0,0.3333333333333333,0.8,2,0.3699999999999999,110.85
41566,Ca3Cd1O4,1,0,0,0.125,1.0,2,0.69,1.7999999999999998
41567,Rb6O3,0,0,0,0.0,0.0,1,0.0,46.9
41569,Mn2Pt2O5,1,1,0,0.4444444444444444,0.7,2,0.7299999999999998,102.65
41571,Ba1Mo1O3,1,0,0,0.2,0.5,2,1.27,42.900000000000006
41572,Sb1Rh1O4,1,1,0,0.16666666666666666,0.8,2,0.22999999999999998,106.45
41574,K4Tl4O4,0,0,0,0.0,0.0,2,0.8000000000000002,33.8
41575,Mn2Al2O6,1,0,0,0.2,0.5,2,0.06000000000000005,21.25
41578,Ru1W1O4,1,1,0,0.3333333333333333,0.55,2,0.1599999999999997,89.94999999999999
41580,Sr1Be1O3,0,0,0,0.0,0.0,2,0.6200000000000001,2.5
41581,K1Pt1O3,1,1,0,0.2,0.9,2,1.46,126.85000000000001
41582,Li8O4,0,0,0,0.0,0.0,1,0.0,59.6
41583,Tl1Bi1O4,0,0,0,0.0,0.0,2,0.3999999999999999,55.25
41584,Ba1Pd1O3,1,1,0,0.2,1.0,2,1.31,33.800000000000004
41585,Ca2O2,0,0,0,0.0,0.0,1,0.0,2.4
41586,Al2Ag2O4,1,1,0,0.25,1.0,2,0.31999999999999984,84.05
41587,Sr1Mg1O3,0,0,0,0.0,0.0,2,0.3600000000000001,2.5
41588,Sc2Nb2O8,1,0,1,0.3333333333333333,0.25,2,0.24,52.099999999999994
41590,Na2Mn2O4,1,0,0,0.25,0.5,2,0.62,26.4
41592,Tl1As1O4,0,0,0,0.0,0.0,2,0.56,48.7
41593,Re2O6,1,0,0,0.25,0.5,1,0.0,14.5
41594,K1Ag1O2,1,1,0,0.25,1.0,2,1.1099999999999999,87.0
41595,Co2Au2O4,1,1,0,0.5,0.85,2,0.6600000000000001,143.25
41597,Na4O2,0,0,0,0.0,0.0,1,0.0,52.8
41598,Ce4O4,0,0,1,0.0,0.0,1,0.0,50.0
41599,Zn1Au1O3,1,1,0,0.4,1.0,2,0.8900000000000001,111.4
41602,Rh2O4,1,1,0,0.3333333333333333,0.8,1,0.0,109.7
41603,Ba2Mn4O6,1,0,0,0.3333333333333333,0.5,2,0.66,4.633333333333334
41604,Ta12O2,1,0,0,0.8571428571428571,0.29999999999999993,1,0.0,31.0
41605,Cu2Hg2O4,1,0,0,0.5,1.0,2,0.10000000000000009,59.2
41606,Co2Ag2O4,1,1,0,0.5,0.85,2,0.050000000000000044,94.65
41607,Na4Cd4O6,1,0,0,0.2857142857142857,1.0,2,0.7599999999999999,26.4
41608,Li1Tl1O2,0,0,0,0.0,0.0,2,0.6400000000000001,39.4
41610,Pt4O8,1,1,0,0.3333333333333333,0.9,1,0.0,205.3
41611,K2Rb2O2,0,0,0,0.0,0.0,2,0.0,47.65
41612,Mo1Pd1O4,1,1,0,0.3333333333333333,0.75,2,0.040000000000000036,62.800000000000004
41614,Ge1Au1O4,1,1,0,0.16666666666666666,1.0,2,0.5300000000000002,170.9
41615,Re2Ni1O8,1,0,0,0.2727272727272727,0.6,2,0.010000000000000009,47.0
41616,Rb2Se2O6,0,0,0,0.0,0.0,2,1.73,120.95
41617,Ag2Hg2O4,1,1,0,0.5,1.0,2,0.07000000000000006,62.8
41620,Cd2Hg2O4,1,0,0,0.5,1.0,2,0.31000000000000005,0.0
41621,Ag2Hg2O4,1,1,0,0.5,1.0,2,0.07000000000000006,62.8
41623,K1Pt1O3,1,1,0,0.2,0.9,2,1.46,126.85000000000001
41625,Hg2Pt2O4,1,1,0,0.5,0.95,2,0.2799999999999998,102.65
41626,Zn1Re2O8,1,0,0,0.2727272727272727,0.6666666666666666,2,0.25,9.666666666666666
41627,Zr2Si2O2,1,0,0,0.3333333333333333,0.2,2,0.5699999999999998,87.6
41628,Na2Li2O2,0,0,0,0.0,0.0,2,0.04999999999999993,56.199999999999996
41629,Ca2O2,0,0,0,0.0,0.0,1,0.0,2.4
41630,Ga2Sb2O8,0,0,0,0.0,0.0,2,0.23999999999999977,72.1
41632,Ca1Cd1O2,1,0,0,0.25,1.0,2,0.69,1.2
41635,Ag2Pt2O4,1,1,0,0.5,0.95,2,0.34999999999999987,165.45
41636,Ca4Hf2O8,1,0,0,0.14285714285714285,0.2,2,0.30000000000000004,1.5999999999999999
41638,Ta2Fe2O8,1,0,0,0.3333333333333333,0.44999999999999996,2,0.33000000000000007,23.35
41640,Sc4O4,1,0,1,0.5,0.1,1,0.0,18.1
41642,Ga1Pt1O4,1,1,0,0.16666666666666666,0.9,2,0.46999999999999975,123.15
41644,Nb2Cr2O8,1,0,0,0.3333333333333333,0.45,2,0.05999999999999983,75.2
41645,Co2Au2O4,1,1,0,0.5,0.85,2,0.6600000000000001,143.25
41646,Mn6O8,1,0,0,0.42857142857142855,0.5,1,0.0,0.0
41649,Na4Be4O6,0,0,0,0.0,0.0,2,0.64,26.4
41650,Bi1W2O8,1,0,0,0.18181818181818182,0.4,2,0.33999999999999986,82.83333333333333
41653,Ce4O4,0,0,1,0.0,0.0,1,0.0,50.0
41654,K2Rh2O5,1,1,0,0.2222222222222222,0.8,2,1.46,79.05
41655,Ge2O4,0,0,0,0.0,0.0,1,0.0,119.0
41656,Sr2Zr2O6,1,0,0,0.2,0.2,2,0.3800000000000001,23.05
41657,Lu2Se1O2,0,0,1,0.0,0.0,2,1.2799999999999998,98.33333333333333
41658,Mg3Ni1O4,1,0,0,0.125,0.8,2,0.5999999999999999,28.0
41660,K1Pd1O3,1,1,0,0.2,1.0,2,1.3800000000000003,51.05
41661,Ba1Ca1O2,0,0,0,0.0,0.0,2,0.10999999999999999,8.15
41662,Cu2Bi2O4,1,0,0,0.25,1.0,2,0.1200000000000001,104.85000000000001
41664,Lu2W2O8,1,0,1,0.16666666666666666,0.4,2,1.0899999999999999,64.3
41665,Cr2Pd2O4,1,1,0,0.5,0.75,2,0.5400000000000003,59.0
