system_id,ads_symbols,count_C,count_H,count_N,count_O,wtd_mean_atomic_number,wtd_mean_atomic_mass,wtd_mean_electronegativity,wtd_mean_covalent_radius,wtd_mean_electron_affinity,wtd_mean_ionization_energy
71579,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71580,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
71582,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
71584,O2,0,0,0,2,8.0,15.999,3.44,66.0,141.0,1313.9
71585,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71586,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71588,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71590,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
71594,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
71595,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
71596,O2,0,0,0,2,8.0,15.999,3.44,66.0,141.0,1313.9
71597,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
71599,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
71601,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
71602,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
71603,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
71604,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
71605,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
71606,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
71607,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
71609,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71610,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71612,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
71614,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
71616,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
71617,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71618,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71620,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
71621,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71624,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
71625,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71626,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
71627,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
71629,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
71630,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
71631,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
71632,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
71633,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71634,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71635,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71637,O2,0,0,0,2,8.0,15.999,3.44,66.0,141.0,1313.9
71638,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71639,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
71640,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
71642,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
71643,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
71644,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
71645,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71647,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
71648,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71650,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
71651,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
71652,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
71653,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
71654,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
71655,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
71656,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
71657,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71658,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
71660,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
71661,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71662,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
71663,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
71664,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71665,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
71666,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
71669,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
71670,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
71671,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
71673,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
71674,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
71675,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
71676,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
71678,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71679,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
71680,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
71681,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
71683,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71684,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
71685,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71686,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
71687,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71688,O2,0,0,0,2,8.0,15.999,3.44,66.0,141.0,1313.9
71689,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
71692,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
71693,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
71694,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
71695,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
71697,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
71699,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
71702,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
71703,O2,0,0,0,2,8.0,15.999,3.44,66.0,141.0,1313.9
71704,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
71706,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
71707,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71708,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71709,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
71713,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71716,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71717,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
71719,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71720,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71721,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
71722,O2,0,0,0,2,8.0,15.999,3.44,66.0,141.0,1313.9
71723,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
71724,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
71725,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
71728,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71729,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
71730,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71731,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
71734,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
71735,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71736,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
71737,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
71739,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
71740,O2,0,0,0,2,8.0,15.999,3.44,66.0,141.0,1313.9
71741,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
71742,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71743,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
71744,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
71745,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
71746,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
71747,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71748,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71749,O2,0,0,0,2,8.0,15.999,3.44,66.0,141.0,1313.9
71750,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
71751,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
71752,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
71754,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
71757,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
71758,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71759,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
71760,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71762,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
71763,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
71764,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71765,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71766,O2,0,0,0,2,8.0,15.999,3.44,66.0,141.0,1313.9
71767,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71768,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
71769,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
71770,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
71771,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71772,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
71775,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71776,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
71777,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
71778,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
71779,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
71781,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71782,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
71783,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
71785,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71789,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
71790,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71791,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
71792,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
71795,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
71796,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
71797,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
71798,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71799,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71800,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
71801,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
71803,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
71804,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71805,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
71806,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
71807,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
71808,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
71809,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
71810,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
71811,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
71813,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
71814,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
71815,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71816,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71818,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
71822,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71823,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71824,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
71825,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
71826,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71828,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71829,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
71830,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
71831,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
71833,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
71835,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71836,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71837,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
71838,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
71839,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
71840,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
71841,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
71842,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
71843,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
71846,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71847,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
71848,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
71852,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
71857,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
71860,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
71861,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71862,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
71863,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
71866,O2,0,0,0,2,8.0,15.999,3.44,66.0,141.0,1313.9
71867,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
71868,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
71869,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71871,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
71872,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
71873,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
71874,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71875,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
71877,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71878,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71881,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
71882,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
71883,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71884,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
71885,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
71886,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
71887,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
71888,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
71891,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
71893,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
71895,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
71896,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
71897,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71900,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
71901,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
71903,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
71905,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
71906,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
71907,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71910,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
71911,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
71912,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
71913,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71914,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
71915,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71916,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
71919,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
71920,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
71921,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
71922,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71923,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
71924,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
71925,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
71928,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
71929,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
71930,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
71933,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
71935,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71936,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
71938,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
71939,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
71941,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71942,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71944,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
71945,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
71946,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71947,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
71949,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
71951,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71952,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
71953,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71954,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
71955,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
71956,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
71958,O2,0,0,0,2,8.0,15.999,3.44,66.0,141.0,1313.9
71959,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
71961,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
71966,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
71970,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
71972,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
71973,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71974,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
71975,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71976,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
71977,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
71978,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
71979,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71981,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71982,O2,0,0,0,2,8.0,15.999,3.44,66.0,141.0,1313.9
71984,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
71987,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71988,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
71990,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
71991,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
71992,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
71994,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
71995,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
71996,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
71997,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
71998,O2,0,0,0,2,8.0,15.999,3.44,66.0,141.0,1313.9
71999,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
72000,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
72001,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
72002,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
72004,O2,0,0,0,2,8.0,15.999,3.44,66.0,141.0,1313.9
72006,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
72008,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
72009,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
72010,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
72011,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
72012,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
72013,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
72014,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
72015,O2,0,0,0,2,8.0,15.999,3.44,66.0,141.0,1313.9
72017,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
72021,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
72022,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
