system_id,ads_symbols,mol_weight,num_atoms,num_heavy_atoms,num_H,num_OH_bonds,num_OO_bonds,is_radical,unpaired_electrons,total_valence_electrons,dipole_moment,proton_affinity,gas_phase_BDE,electron_affinity_eV,ionization_energy_eV,polarizability
78683,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
78685,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
78686,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
78687,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
78688,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78689,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78690,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
78691,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
78693,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78696,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
78697,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78698,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
78699,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
78700,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
78701,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
78703,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
78704,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
78705,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
78707,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
78708,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
78709,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78711,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
78712,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78713,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
78714,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78715,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
78716,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
78718,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
78719,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
78720,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78721,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
78724,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78726,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
78728,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
78730,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
78731,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
78732,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78733,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
78735,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
78736,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
78737,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
78738,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
78739,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
78741,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
78745,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
78746,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78747,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
78748,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
78749,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
78750,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
78753,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
78754,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
78755,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
78756,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
78758,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78759,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78760,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
78761,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
78762,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78764,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
78765,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
78766,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
78768,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
78769,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
78770,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
78771,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78773,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
78774,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
78775,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
78776,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
78777,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
78779,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
78780,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
78781,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
78782,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
78785,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78787,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
78788,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78789,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
78790,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
78791,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
78793,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
78794,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
78795,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
78798,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
78799,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78800,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78802,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
78804,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78805,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
78806,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
78807,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
78808,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
78809,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
78810,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
78812,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78813,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
78814,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
78815,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
78817,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
78818,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
78820,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
78822,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
78823,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78824,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
78825,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
78826,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
78828,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
78829,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
78830,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
78831,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
78832,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78833,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
78834,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
78837,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
78838,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
78839,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
78840,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78841,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
78844,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78845,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
78847,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
78850,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
78851,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78854,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78856,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78857,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
78858,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
78859,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
78862,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
78864,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
78865,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
78866,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
78867,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
78868,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
78870,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78871,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78872,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78873,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
78875,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
78876,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
78877,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
78879,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
78882,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
78883,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
78885,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78886,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
78888,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
78890,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78894,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
78895,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
78896,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
78898,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
78899,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78901,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
78902,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
78903,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
78904,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
78905,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
78906,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78908,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78909,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
78911,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
78912,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78913,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
78915,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
78916,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
78917,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78919,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78920,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
78921,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
78923,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
78925,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
78926,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
78928,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
78929,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
78930,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78931,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
78933,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
78934,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78936,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
78937,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
78940,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
78941,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78942,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78943,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
78945,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
78946,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
78948,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
78949,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78950,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
78951,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
78952,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78954,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
78955,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
78956,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
78957,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
78958,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
78959,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
81394,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
81395,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
81397,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
81398,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
81399,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
81400,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
81401,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
81402,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
81403,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
81404,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
81405,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
81407,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
81408,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
81410,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
81412,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
81414,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
81415,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
81417,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
81419,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
81422,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
81423,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
81426,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
81427,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
81428,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
81430,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
81431,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
81433,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
81434,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
81436,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
81441,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
81442,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
81443,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
81444,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
81447,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
81448,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
81449,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
81450,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
81452,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
81453,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
81455,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
81456,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
81457,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
81458,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
81459,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
81461,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
81462,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
81463,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
81464,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
81465,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
81470,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
81472,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
81474,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
81475,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
81476,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
81477,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
81478,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
81479,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
81481,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
81482,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
81483,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
81484,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
81486,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
81487,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
81488,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
81489,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
81490,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
81492,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
81493,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
81496,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
81497,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
81499,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
81503,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
81504,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
81506,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
81507,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
81508,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
81509,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
81510,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
