system_id,ads_symbols,MolWt,NumHBondDonors,NumHBondAcceptors,NumLonePairs,TPSA,MolLogP,NumHeavyAtoms,NumValenceElectrons,NumRadicalElectrons
71459,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
71460,N,14.007,0,1,1,30.5,-0.4806,1,5,3
71461,H,1.008,0,0,0,0.0,0.1125,0,1,1
71462,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71464,O2,31.998,0,2,4,34.14,0.067,2,12,0
71465,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
71466,N,14.007,0,1,1,30.5,-0.4806,1,5,3
71467,H,1.008,0,0,0,0.0,0.1125,0,1,1
71468,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
71469,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71470,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
71471,H,1.008,0,0,0,0.0,0.1125,0,1,1
71472,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71473,C,12.011,0,0,0,0.0,0.08129,1,4,4
71474,H,1.008,0,0,0,0.0,0.1125,0,1,1
71475,N,14.007,0,1,1,30.5,-0.4806,1,5,3
71476,N,14.007,0,1,1,30.5,-0.4806,1,5,3
71477,H,1.008,0,0,0,0.0,0.1125,0,1,1
71478,H,1.008,0,0,0,0.0,0.1125,0,1,1
71480,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71482,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
71484,H,1.008,0,0,0,0.0,0.1125,0,1,1
71485,O2,31.998,0,2,4,34.14,0.067,2,12,0
71488,C,12.011,0,0,0,0.0,0.08129,1,4,4
71489,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71490,H,1.008,0,0,0,0.0,0.1125,0,1,1
71493,C,12.011,0,0,0,0.0,0.08129,1,4,4
71494,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71495,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71496,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71497,C,12.011,0,0,0,0.0,0.08129,1,4,4
71498,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71500,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
71501,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
71503,H,1.008,0,0,0,0.0,0.1125,0,1,1
71505,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71506,H,1.008,0,0,0,0.0,0.1125,0,1,1
71507,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71508,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
71510,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
71512,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71513,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71514,N,14.007,0,1,1,30.5,-0.4806,1,5,3
71518,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
71519,N,14.007,0,1,1,30.5,-0.4806,1,5,3
71520,O2,31.998,0,2,4,34.14,0.067,2,12,0
71522,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71524,H,1.008,0,0,0,0.0,0.1125,0,1,1
71525,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
71526,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71531,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
71533,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
71534,N,14.007,0,1,1,30.5,-0.4806,1,5,3
71536,H,1.008,0,0,0,0.0,0.1125,0,1,1
71537,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
71538,C,12.011,0,0,0,0.0,0.08129,1,4,4
71539,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
71540,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71541,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71542,H,1.008,0,0,0,0.0,0.1125,0,1,1
71543,C,12.011,0,0,0,0.0,0.08129,1,4,4
71544,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
71545,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71546,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
71549,H,1.008,0,0,0,0.0,0.1125,0,1,1
71550,N,14.007,0,1,1,30.5,-0.4806,1,5,3
71551,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
71553,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71554,C,12.011,0,0,0,0.0,0.08129,1,4,4
71555,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71556,O2,31.998,0,2,4,34.14,0.067,2,12,0
71557,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
71558,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71560,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
71562,O2,31.998,0,2,4,34.14,0.067,2,12,0
71563,H,1.008,0,0,0,0.0,0.1125,0,1,1
71564,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71565,C,12.011,0,0,0,0.0,0.08129,1,4,4
71566,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71567,C,12.011,0,0,0,0.0,0.08129,1,4,4
71568,C,12.011,0,0,0,0.0,0.08129,1,4,4
71570,H,1.008,0,0,0,0.0,0.1125,0,1,1
71571,O2,31.998,0,2,4,34.14,0.067,2,12,0
71572,H,1.008,0,0,0,0.0,0.1125,0,1,1
71573,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
71574,C,12.011,0,0,0,0.0,0.08129,1,4,4
71579,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71580,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
71582,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
71584,O2,31.998,0,2,4,34.14,0.067,2,12,0
71585,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71586,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71588,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71590,N,14.007,0,1,1,30.5,-0.4806,1,5,3
71594,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
71595,H,1.008,0,0,0,0.0,0.1125,0,1,1
71596,O2,31.998,0,2,4,34.14,0.067,2,12,0
71597,C,12.011,0,0,0,0.0,0.08129,1,4,4
71599,N,14.007,0,1,1,30.5,-0.4806,1,5,3
71601,N,14.007,0,1,1,30.5,-0.4806,1,5,3
71602,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
71603,C,12.011,0,0,0,0.0,0.08129,1,4,4
71604,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
71605,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
71606,H,1.008,0,0,0,0.0,0.1125,0,1,1
71607,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
71609,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71610,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71612,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
71614,C,12.011,0,0,0,0.0,0.08129,1,4,4
71616,N,14.007,0,1,1,30.5,-0.4806,1,5,3
71617,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71618,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71620,N,14.007,0,1,1,30.5,-0.4806,1,5,3
71621,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71624,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
71625,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71626,H,1.008,0,0,0,0.0,0.1125,0,1,1
71627,C,12.011,0,0,0,0.0,0.08129,1,4,4
71629,N,14.007,0,1,1,30.5,-0.4806,1,5,3
71630,H,1.008,0,0,0,0.0,0.1125,0,1,1
71631,N,14.007,0,1,1,30.5,-0.4806,1,5,3
71632,H,1.008,0,0,0,0.0,0.1125,0,1,1
71633,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71634,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71635,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71637,O2,31.998,0,2,4,34.14,0.067,2,12,0
71638,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71639,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
71640,H,1.008,0,0,0,0.0,0.1125,0,1,1
71642,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
71643,H,1.008,0,0,0,0.0,0.1125,0,1,1
71644,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
71645,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71647,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
71648,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71650,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
71651,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
71652,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
71653,H,1.008,0,0,0,0.0,0.1125,0,1,1
71654,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
71655,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
71656,H,1.008,0,0,0,0.0,0.1125,0,1,1
71657,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71658,H,1.008,0,0,0,0.0,0.1125,0,1,1
71660,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
71661,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71662,N,14.007,0,1,1,30.5,-0.4806,1,5,3
71663,N,14.007,0,1,1,30.5,-0.4806,1,5,3
71664,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71665,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
71666,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
71669,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
71670,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
71671,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
71673,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
71674,C,12.011,0,0,0,0.0,0.08129,1,4,4
71675,H,1.008,0,0,0,0.0,0.1125,0,1,1
71676,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
71678,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71679,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
71680,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
71681,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
71683,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71684,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
71685,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71686,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
71687,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71688,O2,31.998,0,2,4,34.14,0.067,2,12,0
71689,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
71692,N,14.007,0,1,1,30.5,-0.4806,1,5,3
71693,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
71694,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
71695,N,14.007,0,1,1,30.5,-0.4806,1,5,3
71697,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
71699,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
71702,H,1.008,0,0,0,0.0,0.1125,0,1,1
71703,O2,31.998,0,2,4,34.14,0.067,2,12,0
71704,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
71706,H,1.008,0,0,0,0.0,0.1125,0,1,1
71707,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71708,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71709,H,1.008,0,0,0,0.0,0.1125,0,1,1
71713,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71716,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71717,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
71719,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71720,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71721,C,12.011,0,0,0,0.0,0.08129,1,4,4
71722,O2,31.998,0,2,4,34.14,0.067,2,12,0
71723,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
71724,H,1.008,0,0,0,0.0,0.1125,0,1,1
71725,N,14.007,0,1,1,30.5,-0.4806,1,5,3
71728,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71729,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
71730,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71731,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
71734,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
71735,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71736,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
71737,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
71739,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
71740,O2,31.998,0,2,4,34.14,0.067,2,12,0
71741,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
71742,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71743,N,14.007,0,1,1,30.5,-0.4806,1,5,3
71744,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
71745,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
71746,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
71747,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71748,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71749,O2,31.998,0,2,4,34.14,0.067,2,12,0
71750,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
71751,N,14.007,0,1,1,30.5,-0.4806,1,5,3
71752,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
71754,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
71757,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
71758,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71759,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
71760,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71762,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
71763,C,12.011,0,0,0,0.0,0.08129,1,4,4
71764,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71765,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71766,O2,31.998,0,2,4,34.14,0.067,2,12,0
71767,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71768,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
71769,C,12.011,0,0,0,0.0,0.08129,1,4,4
71770,H,1.008,0,0,0,0.0,0.1125,0,1,1
71771,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71772,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
71775,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71776,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
71777,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
71778,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
71779,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
71781,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71782,C,12.011,0,0,0,0.0,0.08129,1,4,4
71783,H,1.008,0,0,0,0.0,0.1125,0,1,1
71785,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71789,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
71790,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71791,H,1.008,0,0,0,0.0,0.1125,0,1,1
71792,C,12.011,0,0,0,0.0,0.08129,1,4,4
71795,N,14.007,0,1,1,30.5,-0.4806,1,5,3
71796,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
71797,H,1.008,0,0,0,0.0,0.1125,0,1,1
71798,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71799,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71800,H,1.008,0,0,0,0.0,0.1125,0,1,1
71801,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
71803,H,1.008,0,0,0,0.0,0.1125,0,1,1
71804,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71805,H,1.008,0,0,0,0.0,0.1125,0,1,1
71806,C,12.011,0,0,0,0.0,0.08129,1,4,4
71807,N,14.007,0,1,1,30.5,-0.4806,1,5,3
71808,H,1.008,0,0,0,0.0,0.1125,0,1,1
71809,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
71810,H,1.008,0,0,0,0.0,0.1125,0,1,1
71811,H,1.008,0,0,0,0.0,0.1125,0,1,1
71813,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
71814,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
71815,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71816,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71818,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
71822,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71823,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71824,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
71825,C,12.011,0,0,0,0.0,0.08129,1,4,4
71826,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71828,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71829,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
71830,H,1.008,0,0,0,0.0,0.1125,0,1,1
71831,H,1.008,0,0,0,0.0,0.1125,0,1,1
71833,N,14.007,0,1,1,30.5,-0.4806,1,5,3
71835,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71836,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71837,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
71838,H,1.008,0,0,0,0.0,0.1125,0,1,1
71839,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
71840,N,14.007,0,1,1,30.5,-0.4806,1,5,3
71841,H,1.008,0,0,0,0.0,0.1125,0,1,1
71842,C,12.011,0,0,0,0.0,0.08129,1,4,4
71843,N,14.007,0,1,1,30.5,-0.4806,1,5,3
71846,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71847,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
71848,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
71852,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
71857,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
71860,H,1.008,0,0,0,0.0,0.1125,0,1,1
71861,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71862,N,14.007,0,1,1,30.5,-0.4806,1,5,3
71863,H,1.008,0,0,0,0.0,0.1125,0,1,1
71866,O2,31.998,0,2,4,34.14,0.067,2,12,0
71867,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
71868,C,12.011,0,0,0,0.0,0.08129,1,4,4
71869,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71871,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
71872,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
71873,H,1.008,0,0,0,0.0,0.1125,0,1,1
71874,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71875,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
71877,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71878,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71881,H,1.008,0,0,0,0.0,0.1125,0,1,1
71882,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
71883,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71884,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
71885,N,14.007,0,1,1,30.5,-0.4806,1,5,3
71886,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
71887,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
71888,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
71891,N,14.007,0,1,1,30.5,-0.4806,1,5,3
71893,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
71895,N,14.007,0,1,1,30.5,-0.4806,1,5,3
71896,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
71897,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71900,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
71901,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
71903,C,12.011,0,0,0,0.0,0.08129,1,4,4
71905,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
71906,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
71907,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71910,C,12.011,0,0,0,0.0,0.08129,1,4,4
71911,N,14.007,0,1,1,30.5,-0.4806,1,5,3
71912,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
71913,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71914,H,1.008,0,0,0,0.0,0.1125,0,1,1
71915,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71916,N,14.007,0,1,1,30.5,-0.4806,1,5,3
71919,H,1.008,0,0,0,0.0,0.1125,0,1,1
71920,C,12.011,0,0,0,0.0,0.08129,1,4,4
71921,C,12.011,0,0,0,0.0,0.08129,1,4,4
71922,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71923,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
71924,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
71925,H,1.008,0,0,0,0.0,0.1125,0,1,1
71928,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
71929,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
71930,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
71933,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
71935,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71936,H,1.008,0,0,0,0.0,0.1125,0,1,1
71938,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
71939,H,1.008,0,0,0,0.0,0.1125,0,1,1
71941,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71942,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71944,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
71945,H,1.008,0,0,0,0.0,0.1125,0,1,1
71946,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71947,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
71949,N,14.007,0,1,1,30.5,-0.4806,1,5,3
71951,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71952,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
71953,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71954,N,14.007,0,1,1,30.5,-0.4806,1,5,3
71955,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
71956,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
71958,O2,31.998,0,2,4,34.14,0.067,2,12,0
71959,N,14.007,0,1,1,30.5,-0.4806,1,5,3
71961,H,1.008,0,0,0,0.0,0.1125,0,1,1
71966,H,1.008,0,0,0,0.0,0.1125,0,1,1
71970,H,1.008,0,0,0,0.0,0.1125,0,1,1
71972,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
71973,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71974,H,1.008,0,0,0,0.0,0.1125,0,1,1
71975,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71976,N,14.007,0,1,1,30.5,-0.4806,1,5,3
71977,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
71978,C,12.011,0,0,0,0.0,0.08129,1,4,4
71979,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71981,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71982,O2,31.998,0,2,4,34.14,0.067,2,12,0
71984,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
71987,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71988,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
71990,O,15.999,0,1,2,28.5,-0.1188,1,6,2
71991,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
71992,C,12.011,0,0,0,0.0,0.08129,1,4,4
71994,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
71995,C,12.011,0,0,0,0.0,0.08129,1,4,4
71996,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
71997,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
71998,O2,31.998,0,2,4,34.14,0.067,2,12,0
71999,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
72000,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
72001,H,1.008,0,0,0,0.0,0.1125,0,1,1
72002,O,15.999,0,1,2,28.5,-0.1188,1,6,2
72004,O2,31.998,0,2,4,34.14,0.067,2,12,0
72006,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
72008,O,15.999,0,1,2,28.5,-0.1188,1,6,2
72009,O,15.999,0,1,2,28.5,-0.1188,1,6,2
72010,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
72011,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
72012,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
72013,O,15.999,0,1,2,28.5,-0.1188,1,6,2
72014,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
72015,O2,31.998,0,2,4,34.14,0.067,2,12,0
72017,O,15.999,0,1,2,28.5,-0.1188,1,6,2
72021,C,12.011,0,0,0,0.0,0.08129,1,4,4
72022,O,15.999,0,1,2,28.5,-0.1188,1,6,2
72023,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
72024,N,14.007,0,1,1,30.5,-0.4806,1,5,3
72026,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
72027,C,12.011,0,0,0,0.0,0.08129,1,4,4
72028,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
72029,N,14.007,0,1,1,30.5,-0.4806,1,5,3
72030,O2,31.998,0,2,4,34.14,0.067,2,12,0
72031,O,15.999,0,1,2,28.5,-0.1188,1,6,2
72032,N,14.007,0,1,1,30.5,-0.4806,1,5,3
72035,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
72036,O,15.999,0,1,2,28.5,-0.1188,1,6,2
72038,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
72039,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
72040,H,1.008,0,0,0,0.0,0.1125,0,1,1
72041,O,15.999,0,1,2,28.5,-0.1188,1,6,2
72043,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
72044,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
72046,O,15.999,0,1,2,28.5,-0.1188,1,6,2
72047,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
72048,O,15.999,0,1,2,28.5,-0.1188,1,6,2
72049,O,15.999,0,1,2,28.5,-0.1188,1,6,2
72053,O,15.999,0,1,2,28.5,-0.1188,1,6,2
72055,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
72056,C,12.011,0,0,0,0.0,0.08129,1,4,4
72058,O,15.999,0,1,2,28.5,-0.1188,1,6,2
72059,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
72060,N,14.007,0,1,1,30.5,-0.4806,1,5,3
72061,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
72062,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
